,date,county,area_type,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,reported_tests,cumulative_reported_tests
2404,2/5/2021,Modoc,County,9475.0,0.0,323.0,0.0,3.0,24.0,4558.0,0.0,150.0,3.0,312.0,0.0,3.0,12.0,3283.0
2405,2/5/2021,Mono,County,13961.0,2.0,1167.0,0.0,3.0,43.0,13473.0,4.0,1270.0,4.0,1157.0,0.0,3.0,13.0,12168.0
2406,2/5/2021,Monterey,County,448732.0,108.0,40436.0,2.0,321.0,2291.0,452117.0,135.0,45211.0,221.0,39840.0,2.0,281.0,1285.0,313898.0
2407,2/5/2021,Napa,County,139652.0,29.0,8757.0,1.0,74.0,975.0,198236.0,38.0,9384.0,25.0,8598.0,0.0,55.0,516.0,131841.0
2408,2/5/2021,Nevada,County,98710.0,20.0,3767.0,0.0,67.0,389.0,75669.0,27.0,3593.0,17.0,3607.0,6.0,43.0,206.0,51714.0
2409,2/5/2021,Orange,County,3228519.0,638.0,239562.0,4.0,4441.0,14407.0,2827689.0,1116.0,288510.0,658.0,236335.0,22.0,3260.0,14348.0,2438070.0
2410,2/5/2021,Out of state,County,,,,,,,,,,,,,,2003.0,256557.0
2411,2/5/2021,Placer,County,400434.0,58.0,19175.0,0.0,240.0,1283.0,285728.0,64.0,20219.0,45.0,18756.0,1.0,211.0,996.0,231605.0
2412,2/5/2021,Plumas,County,18997.0,3.0,619.0,0.0,4.0,88.0,14296.0,2.0,587.0,16.0,578.0,0.0,2.0,58.0,10993.0
2413,2/5/2021,Riverside,County,2468145.0,740.0,272978.0,3.0,3859.0,12497.0,2239793.0,1321.0,322302.0,815.0,270666.0,5.0,3235.0,8731.0,1786458.0
2414,2/5/2021,Sacramento,County,1567975.0,306.0,89440.0,1.0,1439.0,6245.0,1321845.0,349.0,99704.0,334.0,87992.0,9.0,1231.0,4807.0,1026122.0
2415,2/5/2021,San Benito,County,64022.0,14.0,5582.0,0.0,60.0,235.0,61696.0,23.0,6241.0,14.0,5502.0,0.0,51.0,151.0,43393.0
2416,2/5/2021,San Bernardino,County,2217398.0,547.0,277153.0,2.0,4016.0,11453.0,2269069.0,887.0,325710.0,715.0,272938.0,86.0,2495.0,9106.0,1919732.0
2417,2/5/2021,San Diego,County,3370418.0,792.0,253398.0,8.0,3395.0,24070.0,3061778.0,1806.0,262742.0,1453.0,244066.0,39.0,2777.0,19857.0,2790797.0
2418,2/5/2021,San Francisco,County,892280.0,115.0,32888.0,2.0,440.0,7244.0,1492545.0,194.0,41501.0,113.0,32229.0,11.0,337.0,3610.0,1023885.0
2419,2/5/2021,San Joaquin,County,782545.0,221.0,63185.0,2.0,1138.0,3333.0,687821.0,255.0,72870.0,191.0,62565.0,19.0,902.0,3471.0,539774.0
2420,2/5/2021,San Luis Obispo,County,278862.0,67.0,18568.0,0.0,242.0,2434.0,374823.0,101.0,19632.0,94.0,18152.0,2.0,213.0,661.0,219861.0
2421,2/5/2021,San Mateo,County,778001.0,109.0,37626.0,0.0,340.0,6296.0,1024023.0,194.0,47066.0,145.0,36582.0,1.0,227.0,3680.0,668554.0
2422,2/5/2021,Santa Barbara,County,456373.0,134.0,30405.0,1.0,424.0,2422.0,448544.0,243.0,34278.0,111.0,29455.0,12.0,334.0,1556.0,306769.0
2423,2/5/2021,Santa Clara,County,1967585.0,361.0,105984.0,4.0,1769.0,16837.0,2679386.0,504.0,119503.0,331.0,104112.0,17.0,1421.0,9103.0,1877430.0
2424,2/5/2021,Santa Cruz,County,273999.0,33.0,14174.0,1.0,194.0,2170.0,281847.0,52.0,14891.0,63.0,13776.0,5.0,161.0,879.0,182643.0
2425,2/5/2021,Shasta,County,177925.0,27.0,10529.0,0.0,100.0,436.0,138076.0,19.0,7700.0,41.0,10507.0,5.0,136.0,280.0,84667.0
2426,2/5/2021,Sierra,County,3115.0,0.0,47.0,0.0,0.0,7.0,2040.0,0.0,47.0,0.0,42.0,0.0,0.0,2.0,1086.0
2427,2/5/2021,Siskiyou,County,43956.0,9.0,1322.0,0.0,5.0,101.0,24723.0,9.0,1411.0,3.0,1276.0,0.0,4.0,97.0,22170.0
2428,2/5/2021,Solano,County,444255.0,103.0,28908.0,0.0,168.0,2443.0,479295.0,128.0,29935.0,91.0,28283.0,7.0,127.0,1879.0,328154.0
2429,2/5/2021,Sonoma,County,496668.0,85.0,26885.0,0.0,285.0,2649.0,512483.0,106.0,29199.0,147.0,26423.0,3.0,252.0,1442.0,367253.0
2430,2/5/2021,Stanislaus,County,562303.0,160.0,48224.0,1.0,675.0,2603.0,457603.0,214.0,53881.0,202.0,47024.0,0.0,678.0,2329.0,382456.0
2431,2/5/2021,Sutter,County,105747.0,20.0,8536.0,0.0,101.0,324.0,74380.0,24.0,9354.0,42.0,8443.0,0.0,92.0,303.0,57825.0
2432,2/5/2021,Tehama,County,65885.0,16.0,4438.0,1.0,31.0,192.0,45491.0,19.0,4277.0,28.0,4355.0,1.0,22.0,180.0,35078.0
2433,2/5/2021,Trinity,County,13354.0,1.0,286.0,0.0,3.0,13.0,6642.0,3.0,287.0,0.0,260.0,0.0,3.0,17.0,9809.0
2434,2/5/2021,Tulare,County,484423.0,124.0,45839.0,1.0,785.0,1714.0,421515.0,146.0,52814.0,155.0,45138.0,7.0,663.0,1673.0,313203.0
2435,2/5/2021,Tuolumne,County,52351.0,40.0,3678.0,0.0,56.0,298.0,73342.0,40.0,4261.0,10.0,3595.0,0.0,45.0,109.0,36324.0
2436,2/5/2021,Unknown,County,,2.0,17.0,0.0,0.0,,,,,1.0,66.0,0.0,0.0,301.0,554872.0
2437,2/5/2021,Ventura,County,852747.0,345.0,74034.0,3.0,892.0,6704.0,1005439.0,501.0,88303.0,358.0,72953.0,9.0,546.0,8060.0,912136.0
2438,2/5/2021,Yolo,County,223612.0,34.0,12432.0,0.0,190.0,2096.0,207775.0,53.0,12189.0,43.0,12025.0,1.0,162.0,1043.0,173476.0
2439,2/5/2021,Yuba,County,79290.0,26.0,5246.0,0.0,40.0,237.0,51954.0,25.0,5926.0,10.0,5145.0,1.0,35.0,223.0,44299.0
2440,2/4/2021,Alameda,County,1685886.0,337.0,76970.0,3.0,1154.0,12776.0,1772597.0,471.0,88484.0,454.0,75422.0,19.0,899.0,3990.0,1314311.0
2441,2/4/2021,Alpine,County,1117.0,0.0,72.0,0.0,0.0,17.0,1711.0,0.0,27.0,0.0,72.0,0.0,0.0,1.0,685.0
2442,2/4/2021,Amador,County,38531.0,4.0,3351.0,0.0,42.0,571.0,81471.0,3.0,3824.0,7.0,3288.0,0.0,33.0,91.0,29149.0
2443,2/4/2021,Butte,County,217769.0,35.0,10583.0,0.0,184.0,818.0,167303.0,41.0,11036.0,31.0,10386.0,3.0,147.0,423.0,134950.0
2444,2/4/2021,Calaveras,County,44289.0,12.0,1839.0,0.0,49.0,175.0,31127.0,16.0,2053.0,9.0,1808.0,0.0,21.0,61.0,21488.0
2445,2/4/2021,California,State,40129160.0,10118.0,3381000.0,101.0,54641.0,284542.0,44667421.0,16268.0,3982487.0,14021.0,3308468.0,779.0,42413.0,197777.0,42652740.0
2446,2/4/2021,Colusa,County,22593.0,5.0,1800.0,0.0,12.0,37.0,13317.0,7.0,1652.0,4.0,1777.0,0.0,10.0,43.0,11805.0
2447,2/4/2021,Contra Costa,County,1160099.0,239.0,59430.0,0.0,724.0,7233.0,1086248.0,296.0,64854.0,229.0,57991.0,13.0,550.0,2774.0,863194.0
2448,2/4/2021,Del Norte,County,27558.0,5.0,890.0,0.0,4.0,652.0,55298.0,5.0,960.0,1.0,870.0,0.0,2.0,42.0,21742.0
2449,2/4/2021,El Dorado,County,193098.0,22.0,8738.0,0.0,101.0,602.0,128779.0,36.0,8406.0,62.0,8490.0,0.0,86.0,416.0,109522.0
2450,2/4/2021,Fresno,County,1032227.0,214.0,92356.0,1.0,1455.0,5449.0,897710.0,282.0,107016.0,378.0,90126.0,99.0,1114.0,2115.0,718460.0
2451,2/4/2021,Glenn,County,29348.0,8.0,2153.0,0.0,17.0,73.0,19100.0,10.0,2192.0,4.0,2102.0,0.0,14.0,36.0,14690.0
2452,2/4/2021,Humboldt,County,134098.0,10.0,2937.0,0.0,32.0,593.0,97668.0,23.0,3069.0,27.0,2827.0,1.0,28.0,271.0,74204.0
2453,2/4/2021,Imperial,County,191649.0,34.0,26593.0,0.0,688.0,920.0,225510.0,57.0,30258.0,48.0,26411.0,9.0,556.0,268.0,152296.0
2454,2/4/2021,Inyo,County,18453.0,10.0,1145.0,0.0,35.0,131.0,13877.0,8.0,930.0,13.0,1084.0,0.0,27.0,45.0,11679.0
2455,2/4/2021,Kern,County,927251.0,239.0,89052.0,5.0,1100.0,3864.0,768852.0,336.0,100764.0,385.0,87156.0,21.0,898.0,2129.0,599209.0
2456,2/4/2021,Kings,County,156444.0,52.0,21259.0,0.0,226.0,998.0,274615.0,67.0,24465.0,87.0,20918.0,15.0,187.0,333.0,135209.0
2457,2/4/2021,Lake,County,64871.0,16.0,2971.0,1.0,42.0,312.0,51170.0,18.0,3388.0,13.0,2882.0,1.0,34.0,135.0,42860.0
2458,2/4/2021,Lassen,County,30065.0,14.0,4999.0,0.0,1.0,364.0,98409.0,16.0,5706.0,17.0,4927.0,0.0,1.0,48.0,41245.0
2459,2/4/2021,Los Angeles,County,10257557.0,3079.0,1135104.0,50.0,22141.0,84777.0,14799846.0,5250.0,1434294.0,4433.0,1106323.0,233.0,17396.0,109490.0,18708371.0
2460,2/4/2021,Madera,County,160089.0,38.0,14984.0,0.0,211.0,616.0,177415.0,44.0,16745.0,101.0,14706.0,1.0,95.0,295.0,105939.0
2461,2/4/2021,Marin,County,260800.0,34.0,12614.0,0.0,218.0,2565.0,370930.0,47.0,13845.0,25.0,12431.0,2.0,192.0,633.0,241498.0
2462,2/4/2021,Mariposa,County,17795.0,1.0,364.0,0.0,4.0,47.0,16544.0,0.0,391.0,1.0,348.0,0.0,4.0,13.0,7263.0
2463,2/4/2021,Mendocino,County,88439.0,26.0,3376.0,0.0,43.0,333.0,78484.0,28.0,3674.0,4.0,3240.0,0.0,38.0,106.0,52235.0
2464,2/4/2021,Merced,County,287420.0,111.0,27101.0,4.0,395.0,2301.0,258299.0,116.0,28108.0,109.0,26629.0,2.0,345.0,792.0,185368.0
2465,2/4/2021,Modoc,County,9475.0,1.0,323.0,0.0,3.0,44.0,4534.0,1.0,150.0,1.0,309.0,0.0,3.0,6.0,3271.0
2466,2/4/2021,Mono,County,13961.0,7.0,1165.0,0.0,3.0,53.0,13430.0,8.0,1266.0,7.0,1153.0,0.0,3.0,8.0,12155.0
2467,2/4/2021,Monterey,County,448732.0,127.0,40328.0,0.0,319.0,2544.0,449826.0,157.0,45076.0,119.0,39619.0,0.0,279.0,1134.0,312613.0
2468,2/4/2021,Napa,County,139652.0,35.0,8728.0,0.0,73.0,1275.0,197261.0,60.0,9346.0,39.0,8573.0,1.0,55.0,333.0,131325.0
2469,2/4/2021,Nevada,County,98710.0,14.0,3747.0,0.0,67.0,352.0,75280.0,15.0,3566.0,18.0,3590.0,2.0,37.0,150.0,51508.0
2470,2/4/2021,Orange,County,3228519.0,750.0,238924.0,5.0,4437.0,17789.0,2813282.0,1254.0,287394.0,939.0,235677.0,49.0,3238.0,10174.0,2423722.0
2471,2/4/2021,Out of state,County,,,,,,,,,,,,,,3115.0,254554.0
2472,2/4/2021,Placer,County,400434.0,51.0,19117.0,0.0,240.0,1328.0,284445.0,66.0,20155.0,65.0,18711.0,0.0,210.0,726.0,230609.0
2473,2/4/2021,Plumas,County,18997.0,0.0,616.0,0.0,4.0,91.0,14208.0,1.0,585.0,3.0,562.0,0.0,2.0,34.0,10935.0
2474,2/4/2021,Riverside,County,2468145.0,719.0,272238.0,3.0,3856.0,13111.0,2227296.0,1246.0,320981.0,832.0,269851.0,35.0,3230.0,6196.0,1777727.0
2475,2/4/2021,Sacramento,County,1567975.0,324.0,89134.0,4.0,1438.0,7491.0,1315600.0,420.0,99355.0,243.0,87658.0,10.0,1222.0,3324.0,1021315.0
2476,2/4/2021,San Benito,County,64022.0,18.0,5568.0,0.0,60.0,395.0,61461.0,30.0,6218.0,25.0,5488.0,0.0,51.0,110.0,43242.0
2477,2/4/2021,San Bernardino,County,2217398.0,483.0,276606.0,2.0,4014.0,12851.0,2257616.0,848.0,324823.0,746.0,272223.0,101.0,2409.0,6659.0,1910626.0
2478,2/4/2021,San Diego,County,3370418.0,910.0,252606.0,8.0,3387.0,30849.0,3037708.0,2065.0,260936.0,1598.0,242613.0,55.0,2738.0,12597.0,2770940.0
2479,2/4/2021,San Francisco,County,892280.0,140.0,32773.0,2.0,438.0,8199.0,1485301.0,219.0,41307.0,133.0,32116.0,1.0,326.0,2682.0,1020275.0
2480,2/4/2021,San Joaquin,County,782545.0,220.0,62964.0,3.0,1136.0,4644.0,684488.0,242.0,72615.0,398.0,62374.0,3.0,883.0,2215.0,536303.0
2481,2/4/2021,San Luis Obispo,County,278862.0,77.0,18501.0,0.0,242.0,2635.0,372389.0,105.0,19531.0,136.0,18058.0,5.0,211.0,452.0,219200.0
2482,2/4/2021,San Mateo,County,778001.0,141.0,37517.0,1.0,340.0,8434.0,1017727.0,211.0,46872.0,210.0,36437.0,1.0,226.0,2658.0,664874.0
2483,2/4/2021,Santa Barbara,County,456373.0,148.0,30271.0,0.0,423.0,2368.0,446122.0,187.0,34035.0,223.0,29344.0,7.0,322.0,1046.0,305213.0
2484,2/4/2021,Santa Clara,County,1967585.0,321.0,105623.0,0.0,1765.0,17664.0,2662549.0,477.0,118999.0,503.0,103781.0,40.0,1404.0,6430.0,1868327.0
2485,2/4/2021,Santa Cruz,County,273999.0,47.0,14141.0,0.0,193.0,2142.0,279677.0,62.0,14839.0,102.0,13713.0,2.0,156.0,639.0,181764.0
2486,2/4/2021,Shasta,County,177925.0,44.0,10502.0,1.0,100.0,544.0,137640.0,40.0,7681.0,44.0,10466.0,1.0,131.0,220.0,84387.0
2487,2/4/2021,Sierra,County,3115.0,0.0,47.0,0.0,0.0,21.0,2033.0,0.0,47.0,0.0,42.0,0.0,0.0,3.0,1084.0
2488,2/4/2021,Siskiyou,County,43956.0,11.0,1313.0,0.0,5.0,89.0,24622.0,11.0,1402.0,5.0,1273.0,0.0,4.0,64.0,22073.0
2489,2/4/2021,Solano,County,444255.0,122.0,28805.0,0.0,168.0,3553.0,476852.0,141.0,29807.0,135.0,28192.0,1.0,120.0,927.0,326275.0
2490,2/4/2021,Sonoma,County,496668.0,89.0,26800.0,1.0,285.0,3158.0,509834.0,107.0,29093.0,121.0,26276.0,1.0,249.0,903.0,365811.0
2491,2/4/2021,Stanislaus,County,562303.0,173.0,48064.0,1.0,674.0,3261.0,455000.0,245.0,53667.0,224.0,46822.0,16.0,678.0,1584.0,380127.0
2492,2/4/2021,Sutter,County,105747.0,28.0,8516.0,1.0,101.0,438.0,74056.0,31.0,9330.0,22.0,8401.0,2.0,92.0,238.0,57522.0
2493,2/4/2021,Tehama,County,65885.0,23.0,4422.0,0.0,30.0,284.0,45299.0,23.0,4258.0,18.0,4327.0,0.0,21.0,115.0,34898.0
2494,2/4/2021,Trinity,County,13354.0,0.0,285.0,0.0,3.0,21.0,6629.0,0.0,284.0,0.0,260.0,0.0,3.0,13.0,9792.0
2495,2/4/2021,Tulare,County,484423.0,165.0,45715.0,2.0,784.0,2882.0,419801.0,264.0,52668.0,145.0,44983.0,16.0,656.0,1204.0,311530.0
2496,2/4/2021,Tuolumne,County,52351.0,11.0,3638.0,1.0,56.0,296.0,73044.0,20.0,4221.0,17.0,3585.0,0.0,45.0,64.0,36215.0
2497,2/4/2021,Unknown,County,,0.0,15.0,0.0,0.0,,,,,-23.0,65.0,0.0,0.0,202.0,554571.0
2498,2/4/2021,Ventura,County,852747.0,331.0,73689.0,2.0,889.0,7278.0,998735.0,488.0,87802.0,471.0,72595.0,11.0,537.0,5623.0,904076.0
2499,2/4/2021,Yolo,County,223612.0,25.0,12398.0,0.0,190.0,1927.0,205679.0,22.0,12136.0,49.0,11982.0,0.0,161.0,1204.0,172433.0
2500,2/4/2021,Yuba,County,79290.0,18.0,5220.0,0.0,40.0,307.0,51717.0,25.0,5901.0,11.0,5135.0,0.0,34.0,175.0,44076.0
2501,2/3/2021,Alameda,County,1685886.0,344.0,76633.0,6.0,1151.0,12130.0,1759821.0,432.0,88013.0,326.0,74968.0,11.0,880.0,3652.0,1310321.0
2502,2/3/2021,Alpine,County,1117.0,0.0,72.0,0.0,0.0,11.0,1694.0,0.0,27.0,0.0,72.0,0.0,0.0,1.0,684.0
2503,2/3/2021,Amador,County,38531.0,31.0,3347.0,0.0,42.0,791.0,80900.0,39.0,3821.0,6.0,3281.0,0.0,33.0,96.0,29058.0
2504,2/3/2021,Butte,County,217769.0,25.0,10548.0,0.0,184.0,831.0,166485.0,38.0,10995.0,48.0,10355.0,3.0,144.0,401.0,134527.0
2505,2/3/2021,Calaveras,County,44289.0,9.0,1827.0,1.0,49.0,207.0,30952.0,15.0,2037.0,13.0,1799.0,0.0,21.0,70.0,21427.0
2506,2/3/2021,California,State,40129160.0,11445.0,3370882.0,132.0,54540.0,289378.0,44382879.0,18163.0,3966219.0,13176.0,3294447.0,616.0,41634.0,168094.0,42454963.0
2507,2/3/2021,Colusa,County,22593.0,8.0,1795.0,0.0,12.0,185.0,13280.0,7.0,1645.0,4.0,1773.0,1.0,10.0,39.0,11762.0
2508,2/3/2021,Contra Costa,County,1160099.0,277.0,59191.0,2.0,724.0,6433.0,1079015.0,349.0,64558.0,211.0,57762.0,1.0,537.0,2601.0,860420.0
2509,2/3/2021,Del Norte,County,27558.0,6.0,885.0,0.0,4.0,267.0,54646.0,4.0,955.0,1.0,869.0,0.0,2.0,38.0,21700.0
2510,2/3/2021,El Dorado,County,193098.0,40.0,8716.0,1.0,101.0,632.0,128177.0,38.0,8370.0,23.0,8428.0,2.0,86.0,321.0,109106.0
2511,2/3/2021,Fresno,County,1032227.0,307.0,92142.0,3.0,1454.0,5889.0,892261.0,486.0,106734.0,206.0,89748.0,6.0,1015.0,2166.0,716345.0
2512,2/3/2021,Glenn,County,29348.0,11.0,2145.0,0.0,17.0,80.0,19027.0,14.0,2182.0,8.0,2098.0,0.0,14.0,38.0,14654.0
2513,2/3/2021,Humboldt,County,134098.0,13.0,2927.0,0.0,32.0,544.0,97075.0,18.0,3046.0,16.0,2800.0,2.0,27.0,210.0,73933.0
2514,2/3/2021,Imperial,County,191649.0,52.0,26559.0,0.0,688.0,1081.0,224590.0,73.0,30201.0,46.0,26363.0,12.0,547.0,218.0,152028.0
2515,2/3/2021,Inyo,County,18453.0,3.0,1135.0,0.0,35.0,65.0,13746.0,7.0,922.0,-3.0,1071.0,0.0,27.0,35.0,11634.0
2516,2/3/2021,Kern,County,927251.0,303.0,88813.0,3.0,1095.0,4605.0,764988.0,408.0,100428.0,286.0,86771.0,10.0,877.0,2379.0,597080.0
2517,2/3/2021,Kings,County,156444.0,89.0,21207.0,1.0,226.0,1707.0,273617.0,118.0,24398.0,46.0,20831.0,0.0,172.0,404.0,134876.0
2518,2/3/2021,Lake,County,64871.0,20.0,2955.0,1.0,41.0,216.0,50858.0,13.0,3370.0,12.0,2869.0,0.0,33.0,152.0,42725.0
2519,2/3/2021,Lassen,County,30065.0,7.0,4985.0,0.0,1.0,482.0,98045.0,22.0,5690.0,2.0,4910.0,0.0,1.0,46.0,41197.0
2520,2/3/2021,Los Angeles,County,10257557.0,3352.0,1132025.0,49.0,22091.0,85035.0,14715069.0,5645.0,1429044.0,4317.0,1101890.0,250.0,17163.0,91568.0,18598881.0
2521,2/3/2021,Madera,County,160089.0,50.0,14946.0,0.0,211.0,668.0,176799.0,70.0,16701.0,10.0,14605.0,0.0,94.0,298.0,105644.0
2522,2/3/2021,Marin,County,260800.0,29.0,12580.0,0.0,218.0,2141.0,368365.0,43.0,13798.0,39.0,12406.0,1.0,190.0,648.0,240865.0
2523,2/3/2021,Mariposa,County,17795.0,3.0,363.0,0.0,4.0,118.0,16497.0,4.0,391.0,2.0,347.0,0.0,4.0,12.0,7250.0
2524,2/3/2021,Mendocino,County,88439.0,33.0,3350.0,1.0,43.0,355.0,78151.0,30.0,3646.0,26.0,3236.0,0.0,38.0,99.0,52129.0
2525,2/3/2021,Merced,County,287420.0,88.0,26990.0,0.0,391.0,1254.0,255998.0,129.0,27992.0,93.0,26520.0,3.0,343.0,833.0,184576.0
2526,2/3/2021,Modoc,County,9475.0,5.0,322.0,0.0,3.0,39.0,4490.0,3.0,149.0,2.0,308.0,0.0,3.0,5.0,3265.0
2527,2/3/2021,Mono,County,13961.0,2.0,1158.0,0.0,3.0,23.0,13377.0,2.0,1258.0,-1.0,1146.0,0.0,3.0,9.0,12147.0
2528,2/3/2021,Monterey,County,448732.0,135.0,40201.0,1.0,319.0,2252.0,447282.0,184.0,44919.0,129.0,39500.0,1.0,279.0,1027.0,311479.0
2529,2/3/2021,Napa,County,139652.0,29.0,8693.0,0.0,73.0,1261.0,195986.0,48.0,9286.0,29.0,8534.0,1.0,54.0,385.0,130992.0
2530,2/3/2021,Nevada,County,98710.0,15.0,3733.0,0.0,67.0,345.0,74928.0,24.0,3551.0,24.0,3572.0,15.0,35.0,136.0,51358.0
2531,2/3/2021,Orange,County,3228519.0,786.0,238174.0,6.0,4432.0,16902.0,2795493.0,1269.0,286140.0,955.0,234738.0,37.0,3189.0,8434.0,2413548.0
2532,2/3/2021,Out of state,County,,,,,,,,,,,,,,2160.0,251439.0
2533,2/3/2021,Placer,County,400434.0,52.0,19066.0,1.0,240.0,1467.0,283117.0,66.0,20089.0,31.0,18646.0,5.0,210.0,801.0,229883.0
2534,2/3/2021,Plumas,County,18997.0,0.0,616.0,0.0,4.0,78.0,14117.0,2.0,584.0,-1.0,559.0,0.0,2.0,27.0,10901.0
2535,2/3/2021,Riverside,County,2468145.0,825.0,271519.0,10.0,3853.0,13394.0,2214185.0,1409.0,319735.0,1118.0,269019.0,26.0,3195.0,6207.0,1771531.0
2536,2/3/2021,Sacramento,County,1567975.0,287.0,88810.0,4.0,1434.0,7867.0,1308109.0,388.0,98935.0,308.0,87415.0,10.0,1212.0,3813.0,1017991.0
2537,2/3/2021,San Benito,County,64022.0,13.0,5550.0,0.0,60.0,422.0,61066.0,18.0,6188.0,19.0,5463.0,1.0,51.0,98.0,43132.0
2538,2/3/2021,San Bernardino,County,2217398.0,665.0,276123.0,6.0,4012.0,13456.0,2244765.0,1075.0,323975.0,991.0,271477.0,64.0,2308.0,6044.0,1903967.0
2539,2/3/2021,San Diego,County,3370418.0,1042.0,251696.0,11.0,3379.0,30978.0,3006859.0,2338.0,258871.0,968.0,241015.0,54.0,2683.0,8535.0,2758343.0
2540,2/3/2021,San Francisco,County,892280.0,158.0,32633.0,1.0,436.0,8996.0,1477102.0,208.0,41088.0,195.0,31983.0,1.0,325.0,2133.0,1017593.0
2541,2/3/2021,San Joaquin,County,782545.0,209.0,62744.0,0.0,1133.0,3985.0,679844.0,312.0,72373.0,268.0,61976.0,2.0,880.0,2121.0,534088.0
2542,2/3/2021,San Luis Obispo,County,278862.0,93.0,18424.0,1.0,242.0,3409.0,369754.0,114.0,19426.0,111.0,17922.0,5.0,206.0,438.0,218748.0
2543,2/3/2021,San Mateo,County,778001.0,174.0,37376.0,0.0,339.0,9158.0,1009293.0,234.0,46661.0,223.0,36227.0,0.0,225.0,2241.0,662216.0
2544,2/3/2021,Santa Barbara,County,456373.0,167.0,30123.0,2.0,423.0,3142.0,443754.0,219.0,33848.0,170.0,29121.0,11.0,315.0,1001.0,304167.0
2545,2/3/2021,Santa Clara,County,1967585.0,485.0,105302.0,6.0,1765.0,19051.0,2644885.0,584.0,118522.0,406.0,103278.0,15.0,1364.0,5108.0,1861897.0
2546,2/3/2021,Santa Cruz,County,273999.0,57.0,14094.0,0.0,193.0,2253.0,277535.0,75.0,14777.0,39.0,13611.0,4.0,154.0,585.0,181125.0
2547,2/3/2021,Shasta,County,177925.0,26.0,10458.0,0.0,99.0,763.0,137096.0,20.0,7641.0,51.0,10422.0,2.0,130.0,258.0,84167.0
2548,2/3/2021,Sierra,County,3115.0,0.0,47.0,0.0,0.0,14.0,2012.0,1.0,47.0,0.0,42.0,0.0,0.0,2.0,1081.0
2549,2/3/2021,Siskiyou,County,43956.0,7.0,1302.0,0.0,5.0,106.0,24533.0,10.0,1391.0,16.0,1268.0,0.0,4.0,51.0,22009.0
2550,2/3/2021,Solano,County,444255.0,97.0,28683.0,1.0,168.0,3727.0,473299.0,131.0,29666.0,94.0,28057.0,1.0,119.0,1073.0,325348.0
2551,2/3/2021,Sonoma,County,496668.0,120.0,26711.0,1.0,284.0,3166.0,506676.0,148.0,28986.0,101.0,26155.0,1.0,248.0,1010.0,364908.0
2552,2/3/2021,Stanislaus,County,562303.0,219.0,47891.0,4.0,673.0,3088.0,451739.0,276.0,53422.0,292.0,46598.0,21.0,662.0,1522.0,378543.0
2553,2/3/2021,Sutter,County,105747.0,22.0,8488.0,0.0,100.0,366.0,73618.0,28.0,9299.0,39.0,8379.0,1.0,90.0,202.0,57284.0
2554,2/3/2021,Tehama,County,65885.0,14.0,4399.0,0.0,30.0,170.0,45015.0,20.0,4235.0,20.0,4309.0,0.0,21.0,108.0,34783.0
2555,2/3/2021,Trinity,County,13354.0,0.0,285.0,0.0,3.0,15.0,6608.0,0.0,284.0,0.0,260.0,0.0,3.0,14.0,9779.0
2556,2/3/2021,Tulare,County,484423.0,154.0,45550.0,7.0,782.0,2339.0,416919.0,230.0,52404.0,118.0,44838.0,15.0,640.0,1122.0,310326.0
2557,2/3/2021,Tuolumne,County,52351.0,12.0,3627.0,0.0,55.0,340.0,72748.0,12.0,4201.0,20.0,3568.0,6.0,45.0,76.0,36151.0
2558,2/3/2021,Unknown,County,,1.0,15.0,0.0,0.0,,,,,76.0,88.0,0.0,0.0,77.0,554369.0
2559,2/3/2021,Ventura,County,852747.0,413.0,73358.0,2.0,887.0,8024.0,991457.0,646.0,87314.0,567.0,72124.0,12.0,526.0,3763.0,898453.0
2560,2/3/2021,Yolo,County,223612.0,43.0,12373.0,0.0,190.0,2786.0,203752.0,48.0,12114.0,47.0,11933.0,3.0,161.0,1029.0,171229.0
2561,2/3/2021,Yuba,County,79290.0,18.0,5202.0,0.0,40.0,269.0,51410.0,19.0,5876.0,13.0,5124.0,0.0,34.0,154.0,43901.0
2562,2/2/2021,Alameda,County,1685886.0,358.0,76289.0,1.0,1145.0,14493.0,1747691.0,511.0,87581.0,268.0,74642.0,11.0,869.0,5372.0,1306669.0
2563,2/2/2021,Alpine,County,1117.0,0.0,72.0,0.0,0.0,2.0,1683.0,0.0,27.0,0.0,72.0,0.0,0.0,1.0,683.0
2564,2/2/2021,Amador,County,38531.0,11.0,3316.0,0.0,42.0,811.0,80109.0,13.0,3782.0,41.0,3275.0,1.0,33.0,107.0,28962.0
2565,2/2/2021,Butte,County,217769.0,41.0,10523.0,1.0,184.0,995.0,165654.0,66.0,10957.0,44.0,10307.0,0.0,141.0,471.0,134126.0
2566,2/2/2021,Calaveras,County,44289.0,20.0,1818.0,1.0,48.0,207.0,30745.0,24.0,2022.0,1.0,1786.0,0.0,21.0,79.0,21357.0
2567,2/2/2021,California,State,40129160.0,12531.0,3359437.0,135.0,54408.0,308800.0,44093501.0,18947.0,3948056.0,10501.0,3281271.0,561.0,41018.0,215342.0,42286869.0
2568,2/2/2021,Colusa,County,22593.0,6.0,1787.0,0.0,12.0,43.0,13095.0,6.0,1638.0,6.0,1769.0,0.0,9.0,53.0,11723.0
